Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_tr
,14,37,3800,12,بَلْ عَجِبْتَ وَيَسْخَرُونَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_12.png,"Ama sen şaşırdın, onlarsa alay ediyorlar."
,14,37,3801,13,وَإِذَا ذُكِّرُوا لَا يَذْكُرُونَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_13.png,Düşünüp taşınmaya çağrıldıklarında düşünmüyorlar.
,14,37,3802,14,وَإِذَا رَأَوْا آيَةً يَسْتَسْخِرُونَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_14.png,"Bir ayetle yüzyüze geldiklerinde, dudak büküp eğleniyorlar."
,14,37,3803,15,وَقَالُوا إِنْ هَٰذَا إِلَّا سِحْرٌ مُّبِينٌ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_15.png,"Şöyle dediler: ""Bu, apaçık bir büyüden başka şey değildir."""
,14,37,3804,16,أَإِذَا مِتْنَا وَكُنَّا تُرَابًا وَعِظَامًا أَإِنَّا لَمَبْعُوثُونَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_16.png,"""Öldüğümüz, toprak ve kemik haline geldiğimiz zaman mı? Biz gerçekten diriltilecek miyiz?"""
,14,37,3805,17,أَوَآبَاؤُنَا الْأَوَّلُونَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_17.png,"""Önceki atalarımız da mı?"""
,14,37,3806,18,قُلْ نَعَمْ وَأَنتُمْ دَاخِرُونَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_18.png,"De ki: ""Evet! Ve, siz de! Aşağılanmış, ezilmiş olarak."""
,14,37,3807,19,فَإِنَّمَا هِيَ زَجْرَةٌ وَاحِدَةٌ فَإِذَا هُمْ يَنظُرُونَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_19.png,Müthiş bir komut sesidir O. Onlar öylece bakakalacaklar.
,14,37,3808,20,وَقَالُوا يَا وَيْلَنَا هَٰذَا يَوْمُ الدِّينِ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_20.png,"Şöyle derler: ""Vay başımıza! Din günüdür bu!"""
,14,37,3809,21,هَٰذَا يَوْمُ الْفَصْلِ الَّذِي كُنتُم بِهِ تُكَذِّبُونَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_21.png,O yalanlayıp durduğunuz ayrım günüdür bu.
,14,37,3810,22,۞ احْشُرُوا الَّذِينَ ظَلَمُوا وَأَزْوَاجَهُمْ وَمَا كَانُوا يَعْبُدُونَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_22.png,Toplayın o zulmedenleri; eşlerini de. O tapınıp durmuş olduklarını da toplayın:
,14,37,3811,23,مِن دُونِ اللَّهِ فَاهْدُوهُمْ إِلَىٰ صِرَاطِ الْجَحِيمِ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_23.png,Allah'tan başka tapınmış olduklarını. Sürün onları cehennemin yoluna.
,14,37,3812,24,وَقِفُوهُمْ ۖ إِنَّهُم مَّسْئُولُونَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_24.png,"Durdurun onları, çünkü hepsi sorguya çekilecekler."
,14,37,3813,25,مَا لَكُمْ لَا تَنَاصَرُونَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_25.png,Neniz var da birbirinize yardım etmiyorsunuz?
,14,37,3814,26,بَلْ هُمُ الْيَوْمَ مُسْتَسْلِمُونَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_26.png,Edemezler! Bugün hepsi teslim bayrağını çekmiş durumdadır.
,14,37,3815,27,وَأَقْبَلَ بَعْضُهُمْ عَلَىٰ بَعْضٍ يَتَسَاءَلُونَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_27.png,Birbirlerine dönerek bir şeyler sorup duruyorlar.
,14,37,3816,28,قَالُوا إِنَّكُمْ كُنتُمْ تَأْتُونَنَا عَنِ الْيَمِينِ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_28.png,"Dediler: ""Siz bize sağ taraftan geliyordunuz."""
,14,37,3817,29,قَالُوا بَل لَّمْ تَكُونُوا مُؤْمِنِينَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_29.png,"Ötekiler dediler: ""Hayır, siz zaten inanmıyordunuz?"""
,14,37,3818,30,وَمَا كَانَ لَنَا عَلَيْكُم مِّن سُلْطَانٍ ۖ بَلْ كُنتُمْ قَوْمًا طَاغِينَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_30.png,"""Bizim size karşı bir sultamız yoktu. İşin esası şu ki siz azmış bir topluluktunuz."""
,14,37,3819,31,فَحَقَّ عَلَيْنَا قَوْلُ رَبِّنَا ۖ إِنَّا لَذَائِقُونَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_31.png,"""Rabbimizin sözü üzerimize hak oldu. Tadacağımızı elbette tadacağız."""
,14,37,3820,32,فَأَغْوَيْنَاكُمْ إِنَّا كُنَّا غَاوِينَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_32.png,"""Sizi saptırıp azdırmıştık. Çünkü biz de sapıp azmış kişilerdik."""
,14,37,3821,33,فَإِنَّهُمْ يَوْمَئِذٍ فِي الْعَذَابِ مُشْتَرِكُونَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_33.png,Onlar o gün azap içinde ortaklık kurmuşlardır.
,14,37,3822,34,إِنَّا كَذَٰلِكَ نَفْعَلُ بِالْمُجْرِمِينَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_34.png,İşte böyle yaparız biz suçlulara/günahkârlara.
,14,37,3823,35,إِنَّهُمْ كَانُوا إِذَا قِيلَ لَهُمْ لَا إِلَٰهَ إِلَّا اللَّهُ يَسْتَكْبِرُونَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_35.png,"Onlar, kendilerine, ""Allah'tan başka ilah yoktur"" dendiğinde, kibirleniyorlardı."
,14,37,3824,36,وَيَقُولُونَ أَئِنَّا لَتَارِكُو آلِهَتِنَا لِشَاعِرٍ مَّجْنُونٍ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_36.png,"Ve şöyle diyorlardı: ""Mecnun bir şair yüzünden ilahlarımızı mı terk edeceğiz?"""
,14,37,3825,37,بَلْ جَاءَ بِالْحَقِّ وَصَدَّقَ الْمُرْسَلِينَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_37.png,"Hayır, öyle değil! O, hakkı getirmişti. Diğer peygamberleri de tasdik etmişti."
,14,37,3826,38,إِنَّكُمْ لَذَائِقُو الْعَذَابِ الْأَلِيمِ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_38.png,"Yemin olsun, siz o acıklı azabı mutlaka tadacaksınız!"
,14,37,3827,39,وَمَا تُجْزَوْنَ إِلَّا مَا كُنتُمْ تَعْمَلُونَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_39.png,"Ve yalnız, yapıp ettiklerinizin karşılığıyla cezalandırılacaksınız."
,14,37,3828,40,إِلَّا عِبَادَ اللَّهِ الْمُخْلَصِينَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_40.png,Allah'ın içtenliğe erdirilmiş temiz kulları başkadır.
,14,37,3829,41,أُولَٰئِكَ لَهُمْ رِزْقٌ مَّعْلُومٌ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_41.png,Onlar için belirlenmiş bir rızık vardır.
,14,37,3830,42,فَوَاكِهُ ۖ وَهُم مُّكْرَمُونَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_42.png,Çeşit çeşit meyveler vardır. İkramla karşılanan kişilerdir onlar.
,14,37,3831,43,فِي جَنَّاتِ النَّعِيمِ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_43.png,Nimetlerle dolu cennetlerdedirler.
,14,37,3832,44,عَلَىٰ سُرُرٍ مُّتَقَابِلِينَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_44.png,Karşılıklı koltuklar üzerindedirler.
,14,37,3833,45,يُطَافُ عَلَيْهِم بِكَأْسٍ مِّن مَّعِينٍ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_45.png,Kaynaktan doldurulmuş kadehler dolandırılır çevrelerinde.
,14,37,3834,46,بَيْضَاءَ لَذَّةٍ لِّلشَّارِبِينَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_46.png,"Bembeyaz, içenlere lezzet sunan kadehler."
,14,37,3835,47,لَا فِيهَا غَوْلٌ وَلَا هُمْ عَنْهَا يُنزَفُونَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_47.png,Sersemletme/baş ağrısı yok onda. Sarhoş da olmazlar ondan.
,14,37,3836,48,وَعِندَهُمْ قَاصِرَاتُ الطَّرْفِ عِينٌ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_48.png,"Yanlarında, gözlerini onlara dikmiş, iri gözlü dilberler vardır."
,14,37,3837,49,كَأَنَّهُنَّ بَيْضٌ مَّكْنُونٌ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_49.png,Korunmuş yumurtalar gibidir onlar.
,14,37,3838,50,فَأَقْبَلَ بَعْضُهُمْ عَلَىٰ بَعْضٍ يَتَسَاءَلُونَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_50.png,Birbirlerine dönüp bir şeyler sorarlar.
,14,37,3839,51,قَالَ قَائِلٌ مِّنْهُمْ إِنِّي كَانَ لِي قَرِينٌ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_51.png,"İçlerinden bir sözcü şöyle der: ""Benim yakın bir arkadaşım vardı."""
,14,37,3840,52,يَقُولُ أَإِنَّكَ لَمِنَ الْمُصَدِّقِينَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_52.png,"Derdi ki: ""Sen gerçekten şunu tasdik edenlerden misin?"""
,14,37,3841,53,أَإِذَا مِتْنَا وَكُنَّا تُرَابًا وَعِظَامًا أَإِنَّا لَمَدِينُونَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_53.png,"""Biz, ölüp toprak ve kemik haline geldikten sonra, gerçekten cezalandırılacak mıyız?"""
,14,37,3842,54,قَالَ هَلْ أَنتُم مُّطَّلِعُونَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_54.png,"Dedi: ""Siz de bir araştırır mısınız?"""
,14,37,3843,55,فَاطَّلَعَ فَرَآهُ فِي سَوَاءِ الْجَحِيمِ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_55.png,"Araştırdı, nihayet onu cehennemin ta ortasında gördü."
,14,37,3844,56,قَالَ تَاللَّهِ إِن كِدتَّ لَتُرْدِينِ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_56.png,"Dedi: ""Vallahi, az kalsın sen beni de buralara düşürecektin."""
,14,37,3845,57,وَلَوْلَا نِعْمَةُ رَبِّي لَكُنتُ مِنَ الْمُحْضَرِينَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_57.png,"""Rabbimin nimeti olmasaydı, kesinlikle ben de şurada toplananlar arasına girmiş olacaktım."""
,14,37,3846,58,أَفَمَا نَحْنُ بِمَيِّتِينَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_58.png,"""Peki, biz artık ölmeyecek miyiz?"""
,14,37,3847,59,إِلَّا مَوْتَتَنَا الْأُولَىٰ وَمَا نَحْنُ بِمُعَذَّبِينَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_59.png,"""Sadece ilk ölümümüz; azaba da uğratılmayacağız, öyle mi?"""
,14,37,3848,60,إِنَّ هَٰذَا لَهُوَ الْفَوْزُ الْعَظِيمُ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_60.png,"Doğrusu bu, büyük başarının ta kendisidir."
,14,37,3849,61,لِمِثْلِ هَٰذَا فَلْيَعْمَلِ الْعَامِلُونَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_61.png,"Çalışanlar, böylesi için çalışsınlar."
,14,37,3850,62,أَذَٰلِكَ خَيْرٌ نُّزُلًا أَمْ شَجَرَةُ الزَّقُّومِ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_62.png,"Ödül ve ikram olarak, bu mu daha hayırlı yoksa zakkum ağacı mı?"
,14,37,3851,63,إِنَّا جَعَلْنَاهَا فِتْنَةً لِّلظَّالِمِينَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_63.png,"O ağaç ki, zalimler için onu bir fitne yaptık."
,14,37,3852,64,إِنَّهَا شَجَرَةٌ تَخْرُجُ فِي أَصْلِ الْجَحِيمِ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_64.png,Cehennemin ta dibinden çıkan bir ağaçtır o.
,14,37,3853,65,طَلْعُهَا كَأَنَّهُ رُءُوسُ الشَّيَاطِينِ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_65.png,Tomurcukları tıpkı şeytanların başlarıdır.
,14,37,3854,66,فَإِنَّهُمْ لَآكِلُونَ مِنْهَا فَمَالِئُونَ مِنْهَا الْبُطُونَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_66.png,Onlar ondan mutlaka yiyecekler ve karınlarını onunla dolduracaklar.
,14,37,3855,67,ثُمَّ إِنَّ لَهُمْ عَلَيْهَا لَشَوْبًا مِّنْ حَمِيمٍ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_67.png,"Sonra onların, o yedikleri üzerine kaynar su karıştırılmış bir içecekleri vardır."
,14,37,3856,68,ثُمَّ إِنَّ مَرْجِعَهُمْ لَإِلَى الْجَحِيمِ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_68.png,Sonra onların dönüşleri doğrudan doğruya cehennemedir.
,14,37,3857,69,إِنَّهُمْ أَلْفَوْا آبَاءَهُمْ ضَالِّينَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_69.png,"Çünkü onlar, babalarını sapıtmış kişiler halinde bulmalarına rağmen,"
,14,37,3858,70,فَهُمْ عَلَىٰ آثَارِهِمْ يُهْرَعُونَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_70.png,Kendileri de hâlâ onların eserleri ardınca koşturuyorlar.
,14,37,3859,71,وَلَقَدْ ضَلَّ قَبْلَهُمْ أَكْثَرُ الْأَوَّلِينَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_71.png,"Yemin olsun, daha önce ilk nesillerin çoğu da sapmıştı."
,14,37,3860,72,وَلَقَدْ أَرْسَلْنَا فِيهِم مُّنذِرِينَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_72.png,"Yemin olsun, onların içlerinde uyarıcılar görevlendirmiştik."
,14,37,3861,73,فَانظُرْ كَيْفَ كَانَ عَاقِبَةُ الْمُنذَرِينَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_73.png,"Bir bak, nasıl oldu uyarılanların sonu!"
,14,37,3862,74,إِلَّا عِبَادَ اللَّهِ الْمُخْلَصِينَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_74.png,"Ancak Allah'ın samimi, temiz kulları kurtuldu."
,14,37,3863,75,وَلَقَدْ نَادَانَا نُوحٌ فَلَنِعْمَ الْمُجِيبُونَ,As-Saaffat—الصافات,Those who set the ranks,public://sura_images/37.png,public://quran_images/37_75.png,"Yemin olsun, Nûh bize yakarmıştı da ne güzel karşılık vermiştik biz."
