Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_az
,26,62,5188,11,وَإِذَا رَأَوْا تِجَارَةً أَوْ لَهْوًا انفَضُّوا إِلَيْهَا وَتَرَكُوكَ قَائِمًا ۚ قُلْ مَا عِندَ اللَّهِ خَيْرٌ مِّنَ اللَّهْوِ وَمِنَ التِّجَارَةِ ۚ وَاللَّهُ خَيْرُ الرَّازِقِينَ,Al-Jumua—الجمعة,"The congregation, Friday",public://sura_images/62.png,public://quran_images/62_11.png,"Onlar (mö’minlər) bir alış-veriş, yaxud bir əyləncə gördükləri zaman səni ayaq üstə (minbərdə xütbə oxuduğun halda) qoyub ona tərəf cumdular. (Ya Peyğəmbər!) De: “Allah dərgahında olan savab əyləncədən də, ticarətdən də xeyirlidir. Allah ruzi verənlərin ən yaxşısıdır!” (Bir dəfə Muhəmməd əleyhissəlam minbərdə cümə namazı xütbəsi oxuduğu zaman Şamdan ərzaqla yüklənmiş bir karvanın gəldiyini xəbər verən təbil səsləri eşidilmişdi. O vaxt Mədinə əhalisi qıtlıqdan möhkəm əziyyət çəkirdi. Bunu eşidən camaat Peyğəmbəri tərk edərək karvanın qabağına qaçmışdı. Məsciddə cəmi on iki adam qalmışdı. O zaman bu ayə nazil olub cümə xütbəsi və namazı bitməmiş məsciddən çıxıb getməyin məqbul hərəkət olmadığına işarə edilmişdir)."
,26,63,5189,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ إِذَا جَاءَكَ الْمُنَافِقُونَ قَالُوا نَشْهَدُ إِنَّكَ لَرَسُولُ اللَّهِ ۗ وَاللَّهُ يَعْلَمُ إِنَّكَ لَرَسُولُهُ وَاللَّهُ يَشْهَدُ إِنَّ الْمُنَافِقِينَ لَكَاذِبُونَ,Al-Munafiqoon—المنافقون,The Hypocrites,public://sura_images/63.png,public://quran_images/63_1.png,"(Ya Peyğəmbər!) Münafiqlər (riyakarlar) sənin yanına gəldikləri zaman: “Biz sənin, doğrudan da, Allahın Peyğəmbəri olduğuna şəhadət veririk! – deyirlər. Allah sənin Onun həqiqi Peyğəmbər olduğunu bilir. Allah həm də münafiqlərin xalis yalançı olduqlarına şəhadət verir."
,26,63,5190,2,اتَّخَذُوا أَيْمَانَهُمْ جُنَّةً فَصَدُّوا عَن سَبِيلِ اللَّهِ ۚ إِنَّهُمْ سَاءَ مَا كَانُوا يَعْمَلُونَ,Al-Munafiqoon—المنافقون,The Hypocrites,public://sura_images/63.png,public://quran_images/63_2.png,"Onlar (yalan) andlarını özlərində sipər edib (xalqı) Allah yolundan döndərirlər. Həqiqətən, onların törətdikləri əməllər necə də pisdir!"
,26,63,5191,3,ذَٰلِكَ بِأَنَّهُمْ آمَنُوا ثُمَّ كَفَرُوا فَطُبِعَ عَلَىٰ قُلُوبِهِمْ فَهُمْ لَا يَفْقَهُونَ,Al-Munafiqoon—المنافقون,The Hypocrites,public://sura_images/63.png,public://quran_images/63_3.png,"Bunun səbəbi odur ki, onlar (dildə) iman gətirdilər, sonra isə (ürəklərində gizli) kafir oldular. Buna görə də onların ürəklərinə möhür vurulmuş, özləri isə anlamaz kimsələr olmuşlar."
,26,63,5192,4,۞ وَإِذَا رَأَيْتَهُمْ تُعْجِبُكَ أَجْسَامُهُمْ ۖ وَإِن يَقُولُوا تَسْمَعْ لِقَوْلِهِمْ ۖ كَأَنَّهُمْ خُشُبٌ مُّسَنَّدَةٌ ۖ يَحْسَبُونَ كُلَّ صَيْحَةٍ عَلَيْهِمْ ۚ هُمُ الْعَدُوُّ فَاحْذَرْهُمْ ۚ قَاتَلَهُمُ اللَّهُ ۖ أَنَّىٰ يُؤْفَكُونَ,Al-Munafiqoon—المنافقون,The Hypocrites,public://sura_images/63.png,public://quran_images/63_4.png,"(Ya Peyğəmbər!) Sən onları gördükdə cüssələri (boy-buxunları, gözəllikləri) xoşuna gəlir, danışanda sözlərinə qulaq asırsan. Onlar, sanki (divara) söykədilmiş dirəklərdir (ruhsuz bədən, müqəvva kimidirlər). Onlar (ikiüzlülüklərinin Peyğəmbərə və mö’minlərə əyan olacağından qorxub) hər bir qışqırığın (səs-küyün) öz əleyhlərinə olduğunu zənn edirlər. Onlar düşməndirlər, sən onlardan həzər et! Allah onları öldürsün, necə də haqdan döndərilirlər!"
,26,63,5193,5,وَإِذَا قِيلَ لَهُمْ تَعَالَوْا يَسْتَغْفِرْ لَكُمْ رَسُولُ اللَّهِ لَوَّوْا رُءُوسَهُمْ وَرَأَيْتَهُمْ يَصُدُّونَ وَهُم مُّسْتَكْبِرُونَ,Al-Munafiqoon—المنافقون,The Hypocrites,public://sura_images/63.png,public://quran_images/63_5.png,Onlara: “Gəlin Allahın Peyğəmbəri (Rəbbinizdən) sizin bağışlanmağınızı diləsin!”–deyildiyi zaman (istehza ilə) başlarını bulayar və sən (Ya Rəsulum!) onların təkəbbürlə üz çevirdiklərini görərsən.
,26,63,5194,6,سَوَاءٌ عَلَيْهِمْ أَسْتَغْفَرْتَ لَهُمْ أَمْ لَمْ تَسْتَغْفِرْ لَهُمْ لَن يَغْفِرَ اللَّهُ لَهُمْ ۚ إِنَّ اللَّهَ لَا يَهْدِي الْقَوْمَ الْفَاسِقِينَ,Al-Munafiqoon—المنافقون,The Hypocrites,public://sura_images/63.png,public://quran_images/63_6.png,"Sən onların bağışlanmasını diləsən də, diləməsən də, fərqi yoxdur. Onsuz da Allah onları bağışlamayacaqdır. Şübhəsiz ki, Allah fasiq qövmü doğru yola yönəltməz!"
,26,63,5195,7,هُمُ الَّذِينَ يَقُولُونَ لَا تُنفِقُوا عَلَىٰ مَنْ عِندَ رَسُولِ اللَّهِ حَتَّىٰ يَنفَضُّوا ۗ وَلِلَّهِ خَزَائِنُ السَّمَاوَاتِ وَالْأَرْضِ وَلَٰكِنَّ الْمُنَافِقِينَ لَا يَفْقَهُونَ,Al-Munafiqoon—المنافقون,The Hypocrites,public://sura_images/63.png,public://quran_images/63_7.png,"Onlar: “Allahın Peyğəmbəri yanında olanlara bir şey verməyin ki, dağılıb getsinlər!” – deyən kimsələrdir. Halbuki göylərin və yerin xəzinələri Allaha məxsusdur, lakin münafiqlər (bunu) anlamazlar."
,26,63,5196,8,يَقُولُونَ لَئِن رَّجَعْنَا إِلَى الْمَدِينَةِ لَيُخْرِجَنَّ الْأَعَزُّ مِنْهَا الْأَذَلَّ ۚ وَلِلَّهِ الْعِزَّةُ وَلِرَسُولِهِ وَلِلْمُؤْمِنِينَ وَلَٰكِنَّ الْمُنَافِقِينَ لَا يَعْلَمُونَ,Al-Munafiqoon—المنافقون,The Hypocrites,public://sura_images/63.png,public://quran_images/63_8.png,"Onlar: “Əgər biz (Bəni Müstəliq vuruşunda) Mədinəyə qayıtsaq, ən güclülər (ən şərəflilər – münafiqlər) ən zəifləri (ən həqirləri – Peyğəmbəri və ona iman gətirənləri), əlbəttə, oradan çıxardacaqlar!” – deyirlər. Halbuki şərəf-şan da, (qüvvət və qələbə də) yalnız Allaha, Onun Peyğəmbərinə və mö’minlərə məxsusdur, lakin münafiqlər (bunu) bilməzlər!"
,26,63,5197,9,يَا أَيُّهَا الَّذِينَ آمَنُوا لَا تُلْهِكُمْ أَمْوَالُكُمْ وَلَا أَوْلَادُكُمْ عَن ذِكْرِ اللَّهِ ۚ وَمَن يَفْعَلْ ذَٰلِكَ فَأُولَٰئِكَ هُمُ الْخَاسِرُونَ,Al-Munafiqoon—المنافقون,The Hypocrites,public://sura_images/63.png,public://quran_images/63_9.png,"Ey iman gətirənlər! Nə mal-dövlətiniz, nə də oğul-uşağınız sizi Allahın zikrindən yayındırmasın! Hər kəs bunu etsə (Allahı yada salmasa), belələri əsl ziyana uğrayanlardır."
,26,63,5198,10,وَأَنفِقُوا مِن مَّا رَزَقْنَاكُم مِّن قَبْلِ أَن يَأْتِيَ أَحَدَكُمُ الْمَوْتُ فَيَقُولَ رَبِّ لَوْلَا أَخَّرْتَنِي إِلَىٰ أَجَلٍ قَرِيبٍ فَأَصَّدَّقَ وَأَكُن مِّنَ الصَّالِحِينَ,Al-Munafiqoon—المنافقون,The Hypocrites,public://sura_images/63.png,public://quran_images/63_10.png,"Birinizin ölümü çatıb: “Ey Rəbbim! Mənə bir az möhlət versəydin, sədəqə verib salehlərdən olardım! – deməmişdən əvvəl sizə verdiyim ruzidən (Allah yolunda) xərcləyin."
,26,63,5199,11,وَلَن يُؤَخِّرَ اللَّهُ نَفْسًا إِذَا جَاءَ أَجَلُهَا ۚ وَاللَّهُ خَبِيرٌ بِمَا تَعْمَلُونَ,Al-Munafiqoon—المنافقون,The Hypocrites,public://sura_images/63.png,public://quran_images/63_11.png,Və (bilin ki) Allah əcəli çatan heç kəsə möhlət verməz. Allah sizin nə etdiklərinizdən xəbərdardır!
,26,64,5200,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ يُسَبِّحُ لِلَّهِ مَا فِي السَّمَاوَاتِ وَمَا فِي الْأَرْضِ ۖ لَهُ الْمُلْكُ وَلَهُ الْحَمْدُ ۖ وَهُوَ عَلَىٰ كُلِّ شَيْءٍ قَدِيرٌ,At-Taghabun—التغابن,Mutual Disillusion,public://sura_images/64.png,public://quran_images/64_1.png,"Göylərdə və yerdə nə varsa, (hamısı) Allahı təqdis edib şə’ninə tə’riflər deyər. Hökm Onundur, həmd-səna da Ona məxsusdur. O, hər şeyə qadirdir!"
,26,64,5201,2,هُوَ الَّذِي خَلَقَكُمْ فَمِنكُمْ كَافِرٌ وَمِنكُم مُّؤْمِنٌ ۚ وَاللَّهُ بِمَا تَعْمَلُونَ بَصِيرٌ,At-Taghabun—التغابن,Mutual Disillusion,public://sura_images/64.png,public://quran_images/64_2.png,"Sizin yaradan Odur. Kiminiz kafirsiniz, kiminiz mö’min. Allah nə etdiklərinizi görəndir!"
,26,64,5202,3,خَلَقَ السَّمَاوَاتِ وَالْأَرْضَ بِالْحَقِّ وَصَوَّرَكُمْ فَأَحْسَنَ صُوَرَكُمْ ۖ وَإِلَيْهِ الْمَصِيرُ,At-Taghabun—التغابن,Mutual Disillusion,public://sura_images/64.png,public://quran_images/64_3.png,"O, göyləri və yeri haqq-ədalətlə (yerli-yerində) xəlq etdi, sizə surət verdi, surətlərinizi də gözəl yaratdı. (İnsan bütün canlıların ən gözəli və ən kamilidir). Axır dönüş də Onun hüzurunadır!"
,26,64,5203,4,يَعْلَمُ مَا فِي السَّمَاوَاتِ وَالْأَرْضِ وَيَعْلَمُ مَا تُسِرُّونَ وَمَا تُعْلِنُونَ ۚ وَاللَّهُ عَلِيمٌ بِذَاتِ الصُّدُورِ,At-Taghabun—التغابن,Mutual Disillusion,public://sura_images/64.png,public://quran_images/64_4.png,"O, göylərdə və yerdə olanları da, sizin gizlində və aşkar da nə etdiyinizi də bilir. Allah ürəklərdə olanları biləndir!"
,26,64,5204,5,أَلَمْ يَأْتِكُمْ نَبَأُ الَّذِينَ كَفَرُوا مِن قَبْلُ فَذَاقُوا وَبَالَ أَمْرِهِمْ وَلَهُمْ عَذَابٌ أَلِيمٌ,At-Taghabun—التغابن,Mutual Disillusion,public://sura_images/64.png,public://quran_images/64_5.png,(Ey Məkkə müşrikləri!) Məgər sizdən əvvəl kafir olanların (əzaba düçar edilməsi) xəbəri sizə gəlib çatmadımı? Onlar öz gördükləri işlərin cəzasını dünyada daddılar. Onları (axirətdə) şiddətli bir əzab gözləyir!
,26,64,5205,6,ذَٰلِكَ بِأَنَّهُ كَانَت تَّأْتِيهِمْ رُسُلُهُم بِالْبَيِّنَاتِ فَقَالُوا أَبَشَرٌ يَهْدُونَنَا فَكَفَرُوا وَتَوَلَّوا ۚ وَّاسْتَغْنَى اللَّهُ ۚ وَاللَّهُ غَنِيٌّ حَمِيدٌ,At-Taghabun—التغابن,Mutual Disillusion,public://sura_images/64.png,public://quran_images/64_6.png,"Çünki peyğəmbərləri onlara açıq-aşkar mö’cüzələr gətirir, onlar isə: “Məgər bizi doğu yola (özümüz kimi adi) bir insanmı salacaqdır?!” – deyərək (o peyğəmbərləri) inkar edir və (haqdan) üz döndərirlər. Allahın (onların ibadətinə) ehtiyacı yoxdur. Allah heç bir şeyə möhtac deyildir. O, (hər cür) şükrə (tə’rifə) layiqdir!"
,26,64,5206,7,زَعَمَ الَّذِينَ كَفَرُوا أَن لَّن يُبْعَثُوا ۚ قُلْ بَلَىٰ وَرَبِّي لَتُبْعَثُنَّ ثُمَّ لَتُنَبَّؤُنَّ بِمَا عَمِلْتُمْ ۚ وَذَٰلِكَ عَلَى اللَّهِ يَسِيرٌ,At-Taghabun—التغابن,Mutual Disillusion,public://sura_images/64.png,public://quran_images/64_7.png,"Kafir olanlar (öldükdən sonra) əsla dirildilməyəcəklərini iddia edirlər. (Ya Peyğəmbər!) De: “Bəli, Rəbbimə and olsun ki, siz mütləq dirildiləcəksiniz. Sonra da (dünyada) etdiyiniz əməllər sizə (bir-bir) xəbər veriləcəkdir. Bu, Allah üçün çox asandır!"
,26,64,5207,8,فَآمِنُوا بِاللَّهِ وَرَسُولِهِ وَالنُّورِ الَّذِي أَنزَلْنَا ۚ وَاللَّهُ بِمَا تَعْمَلُونَ خَبِيرٌ,At-Taghabun—التغابن,Mutual Disillusion,public://sura_images/64.png,public://quran_images/64_8.png,"Elə isə Allaha, Onun Peyğəmbərinə və nazil etdiyimiz nura (Qur’ana) iman gətirin! Allah etdiyimiz əməllərdən agahdır!"
,26,64,5208,9,يَوْمَ يَجْمَعُكُمْ لِيَوْمِ الْجَمْعِ ۖ ذَٰلِكَ يَوْمُ التَّغَابُنِ ۗ وَمَن يُؤْمِن بِاللَّهِ وَيَعْمَلْ صَالِحًا يُكَفِّرْ عَنْهُ سَيِّئَاتِهِ وَيُدْخِلْهُ جَنَّاتٍ تَجْرِي مِن تَحْتِهَا الْأَنْهَارُ خَالِدِينَ فِيهَا أَبَدًا ۚ ذَٰلِكَ الْفَوْزُ الْعَظِيمُ,At-Taghabun—التغابن,Mutual Disillusion,public://sura_images/64.png,public://quran_images/64_9.png,"Allahın sizi (haqq-hesab üçün) toplanmış gününə cəm edəcəyi gün – məhz o gün qarşılıqlı aldanma günüdür! (Həmin gün kafirlərin dünyaya uyaraq axirəti əldən verdiklərinə görə, bə’zi mö’minlərin də dünyada bacardıqlarından az yaxşı əməllər etdiklərinə görə aldanmaları bəlli olacaqdır). Kim Allaha iman gətirib yaxşı əməllər etsə, (Allah) onun günahlarının üstünü örtər və onu (ağacları) altından çaylar axan cənnətlərə daxil edər. Belələri orada (Cənnətdə) əbədi qalacaqlar. Bu, böyük qurtuluşdur (uğurdur)!"
,26,64,5209,10,وَالَّذِينَ كَفَرُوا وَكَذَّبُوا بِآيَاتِنَا أُولَٰئِكَ أَصْحَابُ النَّارِ خَالِدِينَ فِيهَا ۖ وَبِئْسَ الْمَصِيرُ,At-Taghabun—التغابن,Mutual Disillusion,public://sura_images/64.png,public://quran_images/64_10.png,"Kafir olub ayələrimizi yalan sayanlara gəldikdə isə, onlar cəhənnəmlikdirlər. Onlar orada həmişəlik qalacaqlar. Ora necə də pis məskəndir!"
,26,64,5210,11,مَا أَصَابَ مِن مُّصِيبَةٍ إِلَّا بِإِذْنِ اللَّهِ ۗ وَمَن يُؤْمِن بِاللَّهِ يَهْدِ قَلْبَهُ ۚ وَاللَّهُ بِكُلِّ شَيْءٍ عَلِيمٌ,At-Taghabun—التغابن,Mutual Disillusion,public://sura_images/64.png,public://quran_images/64_11.png,"Allahın izni olmadıqca (heç kəsə) heç bir müsibət üz verməz. Kim Allaha iman gətirsə, (Allah) onun qəlbini haqqa doğru yönəldər. (O, dünyada baş verən hər şeyin Allahın əzəli hökmü və izni ilə olduğunu bilər). Allah hər şeyi (keçmişi, indini və gələcəyi) biləndir!"
,26,64,5211,12,وَأَطِيعُوا اللَّهَ وَأَطِيعُوا الرَّسُولَ ۚ فَإِن تَوَلَّيْتُمْ فَإِنَّمَا عَلَىٰ رَسُولِنَا الْبَلَاغُ الْمُبِينُ,At-Taghabun—التغابن,Mutual Disillusion,public://sura_images/64.png,public://quran_images/64_12.png,"Allaha itaət edin, Onun Peyğəmbərinə itaət edin; hər kəs (itaətdən) üz döndərsə, (bilsin ki) Peyğəmbərimizin öhdəsinə düşən yalnız açıq-aşkar təbliğdir! (O heç kəsi zorla iman gətirməyə məcbur edən deyildir)."
,26,64,5212,13,اللَّهُ لَا إِلَٰهَ إِلَّا هُوَ ۚ وَعَلَى اللَّهِ فَلْيَتَوَكَّلِ الْمُؤْمِنُونَ,At-Taghabun—التغابن,Mutual Disillusion,public://sura_images/64.png,public://quran_images/64_13.png,Allahdan başqa heç bir tanrı (mə’bud) yoxdur. Buna görə də mö’minlər ancaq Allaha təvəkkül etsinlər!
,26,64,5213,14,يَا أَيُّهَا الَّذِينَ آمَنُوا إِنَّ مِنْ أَزْوَاجِكُمْ وَأَوْلَادِكُمْ عَدُوًّا لَّكُمْ فَاحْذَرُوهُمْ ۚ وَإِن تَعْفُوا وَتَصْفَحُوا وَتَغْفِرُوا فَإِنَّ اللَّهَ غَفُورٌ رَّحِيمٌ,At-Taghabun—التغابن,Mutual Disillusion,public://sura_images/64.png,public://quran_images/64_14.png,"Ey iman gətirənlər! Şübhəsiz ki, zövcələrinizdən və övladınızdan sizə düşmən olanlar vardır. (Onlar din və ya dünya işlərində sizin əleyhinizə çıxar, sizi ibadətdən, yaxşı əməllərdən yayındırarlar. Hətta siz bir dəfə Məkkədən Mədinəyə hicrət etmək istədiyiniz zaman onlar müxtəlif bəhanələrlə sizi bu fikrinizdən daşındırmışdılar). Onlardan özünüzü gözləyin! Amma (tövbə edəcəkləri təqdirdə) onları əfv etsəniz, (təqsirlərindən) keçsəniz və bağışlasanız (daha yaxşı olar). Çünki Allah (günahları çox) bağışlayandır, rəhm edəndir!"
,26,64,5214,15,إِنَّمَا أَمْوَالُكُمْ وَأَوْلَادُكُمْ فِتْنَةٌ ۚ وَاللَّهُ عِندَهُ أَجْرٌ عَظِيمٌ,At-Taghabun—التغابن,Mutual Disillusion,public://sura_images/64.png,public://quran_images/64_15.png,"Həqiqətən, mal-dövlətiniz və oğul-uşağınız (sizin üçün) ancaq bir imtahandır. Ən böyük mükafat (Cənnət) isə Allah dərgahındadır!"
