Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_zh
,9,38,3988,18,إِنَّا سَخَّرْنَا الْجِبَالَ مَعَهُ يُسَبِّحْنَ بِالْعَشِيِّ وَالْإِشْرَاقِ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_18.png,我确已使诸山服从他，他们早晚赞颂。
,9,38,3989,19,وَالطَّيْرَ مَحْشُورَةً ۖ كُلٌّ لَّهُ أَوَّابٌ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_19.png,并使众鸟集合起来，统统都服从他。
,9,38,3990,20,وَشَدَدْنَا مُلْكَهُ وَآتَيْنَاهُ الْحِكْمَةَ وَفَصْلَ الْخِطَابِ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_20.png,. 我巩固他的国权，我赏赐他智慧和文辞。
,9,38,3991,21,۞ وَهَلْ أَتَاكَ نَبَأُ الْخَصْمِ إِذْ تَسَوَّرُوا الْمِحْرَابَ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_21.png,两造来告状的故事来临你了吗？当时，他们逾墙而入内殿。
,9,38,3992,22,إِذْ دَخَلُوا عَلَىٰ دَاوُودَ فَفَزِعَ مِنْهُمْ ۖ قَالُوا لَا تَخَفْ ۖ خَصْمَانِ بَغَىٰ بَعْضُنَا عَلَىٰ بَعْضٍ فَاحْكُم بَيْنَنَا بِالْحَقِّ وَلَا تُشْطِطْ وَاهْدِنَا إِلَىٰ سَوَاءِ الصِّرَاطِ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_22.png,当时，他们去见达五德，他为他们而恐怖。他们说：你不要恐怖！我们是两造，被告曾欺凌了原告，请你为我们秉公裁判，请你不要偏袒，请你指引我们正路。
,9,38,3993,23,إِنَّ هَٰذَا أَخِي لَهُ تِسْعٌ وَتِسْعُونَ نَعْجَةً وَلِيَ نَعْجَةٌ وَاحِدَةٌ فَقَالَ أَكْفِلْنِيهَا وَعَزَّنِي فِي الْخِطَابِ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_23.png,这个确是我的朋友，他有九十九只母绵羊，我有一只母绵羊，他却说，你把它让给我吧！'他在辩论方面战胜我。
,9,38,3994,24,قَالَ لَقَدْ ظَلَمَكَ بِسُؤَالِ نَعْجَتِكَ إِلَىٰ نِعَاجِهِ ۖ وَإِنَّ كَثِيرًا مِّنَ الْخُلَطَاءِ لَيَبْغِي بَعْضُهُمْ عَلَىٰ بَعْضٍ إِلَّا الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ وَقَلِيلٌ مَّا هُمْ ۗ وَظَنَّ دَاوُودُ أَنَّمَا فَتَنَّاهُ فَاسْتَغْفَرَ رَبَّهُ وَخَرَّ رَاكِعًا وَأَنَابَ ۩,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_24.png,达五德说：他确已欺负你了，因为他要求你把你的母绵羊归并他的母绵羊。有许多伙计，的确相欺，惟信道而行善者则不然，但他们是很少的。达五德以为我考验他，他就向他的主求饶，且拜倒下去，并归依他。（此处叩头！）※
,9,38,3995,25,فَغَفَرْنَا لَهُ ذَٰلِكَ ۖ وَإِنَّ لَهُ عِندَنَا لَزُلْفَىٰ وَحُسْنَ مَآبٍ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_25.png,我就饶了他的过失，他在我那里，的确获得宠爱和优美的归宿。
,9,38,3996,26,يَا دَاوُودُ إِنَّا جَعَلْنَاكَ خَلِيفَةً فِي الْأَرْضِ فَاحْكُم بَيْنَ النَّاسِ بِالْحَقِّ وَلَا تَتَّبِعِ الْهَوَىٰ فَيُضِلَّكَ عَن سَبِيلِ اللَّهِ ۚ إِنَّ الَّذِينَ يَضِلُّونَ عَن سَبِيلِ اللَّهِ لَهُمْ عَذَابٌ شَدِيدٌ بِمَا نَسُوا يَوْمَ الْحِسَابِ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_26.png,达五德啊！我确已任命你为大地的代治者，你当替人民秉公判决，不要顺从私欲，以免私欲使你叛离真主的大道；叛离真主的大道者，将因忘却清算之日而受严厉的刑罚。
,9,38,3997,27,وَمَا خَلَقْنَا السَّمَاءَ وَالْأَرْضَ وَمَا بَيْنَهُمَا بَاطِلًا ۚ ذَٰلِكَ ظَنُّ الَّذِينَ كَفَرُوا ۚ فَوَيْلٌ لِّلَّذِينَ كَفَرُوا مِنَ النَّارِ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_27.png,我没有徒然地创造天地万物，那是不信道者的猜测。悲哉！不信道的人们将受火刑。
,9,38,3998,28,أَمْ نَجْعَلُ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ كَالْمُفْسِدِينَ فِي الْأَرْضِ أَمْ نَجْعَلُ الْمُتَّقِينَ كَالْفُجَّارِ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_28.png,难道我使信道而且行善者，象在地方作恶者一样吗？难道我使敬畏者，象放肆的人一样吗？
,9,38,3999,29,كِتَابٌ أَنزَلْنَاهُ إِلَيْكَ مُبَارَكٌ لِّيَدَّبَّرُوا آيَاتِهِ وَلِيَتَذَكَّرَ أُولُو الْأَلْبَابِ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_29.png,这是我所降示你的一本吉祥的经典，以便他们沉思经中的节文，以便有理智的人们觉悟。
,9,38,4000,30,وَوَهَبْنَا لِدَاوُودَ سُلَيْمَانَ ۚ نِعْمَ الْعَبْدُ ۖ إِنَّهُ أَوَّابٌ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_30.png,我将素莱曼赐予达五德，那个仆人真是优美！他确是归依真主的。
,9,38,4001,31,إِذْ عُرِضَ عَلَيْهِ بِالْعَشِيِّ الصَّافِنَاتُ الْجِيَادُ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_31.png,当时，他在傍晚，检阅能静立、能奔驰的马队。
,9,38,4002,32,فَقَالَ إِنِّي أَحْبَبْتُ حُبَّ الْخَيْرِ عَن ذِكْرِ رَبِّي حَتَّىٰ تَوَارَتْ بِالْحِجَابِ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_32.png,他说：我的确为记忆我的主而喜好马队，直到它们被帷幕遮住了。
,9,38,4003,33,رُدُّوهَا عَلَيَّ ۖ فَطَفِقَ مَسْحًا بِالسُّوقِ وَالْأَعْنَاقِ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_33.png,他说：你们将它们赶回来罢！他就著手抚摩那些马的腿部和颈部。
,9,38,4004,34,وَلَقَدْ فَتَنَّا سُلَيْمَانَ وَأَلْقَيْنَا عَلَىٰ كُرْسِيِّهِ جَسَدًا ثُمَّ أَنَابَ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_34.png,我确已考验素莱曼，我曾将一个肉体投在他的宝座上，然后，他归依真主。
,9,38,4005,35,قَالَ رَبِّ اغْفِرْ لِي وَهَبْ لِي مُلْكًا لَّا يَنبَغِي لِأَحَدٍ مِّن بَعْدِي ۖ إِنَّكَ أَنتَ الْوَهَّابُ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_35.png,他说：我的主啊！求你赦宥我，求你赏赐我一个非任何人所宜继承的国权。你确是博施的。
,9,38,4006,36,فَسَخَّرْنَا لَهُ الرِّيحَ تَجْرِي بِأَمْرِهِ رُخَاءً حَيْثُ أَصَابَ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_36.png,我曾为他制服了风，风奉着他的命令习习流向他所欲到的地方。
,9,38,4007,37,وَالشَّيَاطِينَ كُلَّ بَنَّاءٍ وَغَوَّاصٍ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_37.png,我又为他制服了一切能建筑的或能潜水的恶魔，
,9,38,4008,38,وَآخَرِينَ مُقَرَّنِينَ فِي الْأَصْفَادِ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_38.png,以及其他许多带脚镣的恶魔。
,9,38,4009,39,هَٰذَا عَطَاؤُنَا فَامْنُنْ أَوْ أَمْسِكْ بِغَيْرِ حِسَابٍ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_39.png,这是我所特赐你的，你可以将它施给别人，也可以将它保留起来，你总是不受清算的。
,9,38,4010,41,وَإِنَّ لَهُ عِندَنَا لَزُلْفَىٰ وَحُسْنَ مَآبٍ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_40.png,他在我那里，的确获得宠爱和优美的归宿。
,9,38,4011,40,وَاذْكُرْ عَبْدَنَا أَيُّوبَ إِذْ نَادَىٰ رَبَّهُ أَنِّي مَسَّنِيَ الشَّيْطَانُ بِنُصْبٍ وَعَذَابٍ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_41.png,你应当记忆我的仆人安优卜。当时，他祈祷他的主说：恶魔已使我遭受辛苦和刑罚。
,9,38,4012,42,ارْكُضْ بِرِجْلِكَ ۖ هَٰذَا مُغْتَسَلٌ بَارِدٌ وَشَرَابٌ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_42.png,你用脚踏地吧！这是可用以沐浴和可用作饮料的凉水。
,9,38,4013,43,وَوَهَبْنَا لَهُ أَهْلَهُ وَمِثْلَهُم مَّعَهُمْ رَحْمَةً مِّنَّا وَذِكْرَىٰ لِأُولِي الْأَلْبَابِ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_43.png,我曾以他的眷属，和象他们的，同齐赏赐他。那是由我降下的慈恩，也是由于教诲有理智的人们。
,9,38,4014,44,وَخُذْ بِيَدِكَ ضِغْثًا فَاضْرِب بِّهِ وَلَا تَحْنَثْ ۗ إِنَّا وَجَدْنَاهُ صَابِرًا ۚ نِّعْمَ الْعَبْدُ ۖ إِنَّهُ أَوَّابٌ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_44.png,你当亲手拿一把草，用它去打击一下。你不要违背誓约。我确已发现他是坚忍的。那仆人真优美！他确是归依真主的。
,9,38,4015,45,وَاذْكُرْ عِبَادَنَا إِبْرَاهِيمَ وَإِسْحَاقَ وَيَعْقُوبَ أُولِي الْأَيْدِي وَالْأَبْصَارِ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_45.png,你应当记忆我的仆人易卜拉欣、易司哈格、叶尔孤白，他们都是有能力、有眼光的。
,9,38,4016,46,إِنَّا أَخْلَصْنَاهُم بِخَالِصَةٍ ذِكْرَى الدَّارِ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_46.png,我使他们成为真诚的人，因为他们有一种纯洁的德性--常念后世。
,9,38,4017,47,وَإِنَّهُمْ عِندَنَا لَمِنَ الْمُصْطَفَيْنَ الْأَخْيَارِ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_47.png,他们在我那里，确是特选的，确是纯善的。
,9,38,4018,48,وَاذْكُرْ إِسْمَاعِيلَ وَالْيَسَعَ وَذَا الْكِفْلِ ۖ وَكُلٌّ مِّنَ الْأَخْيَارِ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_48.png,你当记忆易司马仪、艾勒叶赛尔、助勒基福勒，他们都是纯善的。
,9,38,4019,49,هَٰذَا ذِكْرٌ ۚ وَإِنَّ لِلْمُتَّقِينَ لَحُسْنَ مَآبٍ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_49.png,这是一种教诲。敬畏的人们，必得享受优美的归宿--
,9,38,4020,50,جَنَّاتِ عَدْنٍ مُّفَتَّحَةً لَّهُمُ الْأَبْوَابُ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_50.png,永久的乐园，园门是为他们常开的。
,9,38,4021,51,مُتَّكِئِينَ فِيهَا يَدْعُونَ فِيهَا بِفَاكِهَةٍ كَثِيرَةٍ وَشَرَابٍ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_51.png,他们在园中，靠在床上；他们在园中叫人拿种种水果和饮料来。
,9,38,4022,52,۞ وَعِندَهُمْ قَاصِرَاتُ الطَّرْفِ أَتْرَابٌ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_52.png,他们有不视非礼的、同年的伴侣。
,9,38,4023,53,هَٰذَا مَا تُوعَدُونَ لِيَوْمِ الْحِسَابِ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_53.png,这是应许你们在清算日之后得享受的。
,9,38,4024,54,إِنَّ هَٰذَا لَرِزْقُنَا مَا لَهُ مِن نَّفَادٍ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_54.png,这确是我的给养，它将永不罄尽。
,9,38,4025,55,هَٰذَا ۚ وَإِنَّ لِلطَّاغِينَ لَشَرَّ مَآبٍ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_55.png,这是事实。放荡者必定要得一个最恶的归宿--
,9,38,4026,56,جَهَنَّمَ يَصْلَوْنَهَا فَبِئْسَ الْمِهَادُ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_56.png,那就是火狱，他们将入其中。那卧褥真恶劣！
,9,38,4027,57,هَٰذَا فَلْيَذُوقُوهُ حَمِيمٌ وَغَسَّاقٌ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_57.png,这是事实。他们尝试刑罚，那刑罚是很热的饮料，和很冷的饮料，
,9,38,4028,58,وَآخَرُ مِن شَكْلِهِ أَزْوَاجٌ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_58.png,还有别的同样恶劣的各种饮料。
,9,38,4029,59,هَٰذَا فَوْجٌ مُّقْتَحِمٌ مَّعَكُمْ ۖ لَا مَرْحَبًا بِهِمْ ۚ إِنَّهُمْ صَالُو النَّارِ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_59.png,这些是与你们一齐突进的队伍，他们不受欢迎，他们必入火狱。
,9,38,4030,60,قَالُوا بَلْ أَنتُمْ لَا مَرْحَبًا بِكُمْ ۖ أَنتُمْ قَدَّمْتُمُوهُ لَنَا ۖ فَبِئْسَ الْقَرَارُ,Sad—ص,Sad,public://sura_images/38.png,public://quran_images/38_60.png,他们将说：不然！你们才是不受欢迎的，你们曾把我们诱惑到这种境地，这归宿真恶劣！
