Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_ja
,19,26,3098,166,وَتَذَرُونَ مَا خَلَقَ لَكُمْ رَبُّكُم مِّنْ أَزْوَاجِكُم ۚ بَلْ أَنتُمْ قَوْمٌ عَادُونَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_166.png,主があなたがたのために創られた配偶者を顧みないのですか。いや，あなたがたは罪を犯す者です。」
,19,26,3099,167,قَالُوا لَئِن لَّمْ تَنتَهِ يَا لُوطُ لَتَكُونَنَّ مِنَ الْمُخْرَجِينَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_167.png,かれらは（答えて）言った。「いい加減止めないなら，ルートよ，あなたは必ず追放されるでしょう。」
,19,26,3100,168,قَالَ إِنِّي لِعَمَلِكُم مِّنَ الْقَالِينَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_168.png,かれ（ルートは）言った。「わたしは，本当にあなたがたの行いを忌み嫌っています。
,19,26,3101,169,رَبِّ نَجِّنِي وَأَهْلِي مِمَّا يَعْمَلُونَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_169.png,主よ，わたしとわたしの家族を，かれらの所業から御救い下さい。」
,19,26,3102,170,فَنَجَّيْنَاهُ وَأَهْلَهُ أَجْمَعِينَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_170.png,それでわれは，かれとかれの家族を凡て救った。
,19,26,3103,171,إِلَّا عَجُوزًا فِي الْغَابِرِينَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_171.png,後に残った，老女（ルートの妻）は別であったが。
,19,26,3104,172,ثُمَّ دَمَّرْنَا الْآخَرِينَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_172.png,それから，われは外の者を滅ぼした。
,19,26,3105,173,وَأَمْطَرْنَا عَلَيْهِم مَّطَرًا ۖ فَسَاءَ مَطَرُ الْمُنذَرِينَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_173.png,われは，（石の）雨をかれらの上に降らせた。警告されていた者たちには，災厄の雨であった。
,19,26,3106,174,إِنَّ فِي ذَٰلِكَ لَآيَةً ۖ وَمَا كَانَ أَكْثَرُهُم مُّؤْمِنِينَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_174.png,本当にこの中には，一つの印がある。だがかれらの多くは信じない。
,19,26,3107,175,وَإِنَّ رَبَّكَ لَهُوَ الْعَزِيزُ الرَّحِيمُ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_175.png,本当にあなたの主は偉力ならびなき慈悲深き御方であられる。
,19,26,3108,176,كَذَّبَ أَصْحَابُ الْأَيْكَةِ الْمُرْسَلِينَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_176.png,森の人びとも使徒たちを嘘付きであるとした。
,19,26,3109,177,إِذْ قَالَ لَهُمْ شُعَيْبٌ أَلَا تَتَّقُونَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_177.png,シュアイブがかれらに，「あなたがたは主を畏れないのですか。」と言った時を思い起しなさい。
,19,26,3110,178,إِنِّي لَكُمْ رَسُولٌ أَمِينٌ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_178.png,かれ（シュアイブ）は言った。「本当にわたしは，あなたがたへの誠実な使徒です。
,19,26,3111,179,فَاتَّقُوا اللَّهَ وَأَطِيعُونِ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_179.png,だからアッラーを畏れ，わたしに従いなさい。
,19,26,3112,180,وَمَا أَسْأَلُكُمْ عَلَيْهِ مِنْ أَجْرٍ ۖ إِنْ أَجْرِيَ إِلَّا عَلَىٰ رَبِّ الْعَالَمِينَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_180.png,わたしはあなたがたにこのことで報酬を求めない。わたしへの報酬は，唯々万有の主から（いただく）だけです。
,19,26,3113,181,۞ أَوْفُوا الْكَيْلَ وَلَا تَكُونُوا مِنَ الْمُخْسِرِينَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_181.png,計量を十分に与え，損をさせてはなりません。
,19,26,3114,182,وَزِنُوا بِالْقِسْطَاسِ الْمُسْتَقِيمِ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_182.png,正確な汗で計り，
,19,26,3115,183,وَلَا تَبْخَسُوا النَّاسَ أَشْيَاءَهُمْ وَلَا تَعْثَوْا فِي الْأَرْضِ مُفْسِدِينَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_183.png,他人のものを詐取してはなりません。また迷惑を及ぼす行いをして，地上を退廃させてはなりません。
,19,26,3116,184,وَاتَّقُوا الَّذِي خَلَقَكُمْ وَالْجِبِلَّةَ الْأَوَّلِينَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_184.png,あなたがたと前の世代の者たちを創られた方，かれを畏れなさい。」
,19,26,3117,185,قَالُوا إِنَّمَا أَنتَ مِنَ الْمُسَحَّرِينَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_185.png,するとかれらは言った。「あなたは(思?)かれた者に過ぎません。
,19,26,3118,186,وَمَا أَنتَ إِلَّا بَشَرٌ مِّثْلُنَا وَإِن نَّظُنُّكَ لَمِنَ الْكَاذِبِينَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_186.png,あなたはわたしたちと同じ一人の人間に過ぎません。どう考えてもあなたは虚言の徒です。
,19,26,3119,187,فَأَسْقِطْ عَلَيْنَا كِسَفًا مِّنَ السَّمَاءِ إِن كُنتَ مِنَ الصَّادِقِينَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_187.png,あなたの言うことが真実なら，天の一角をわたしたちの上に落としなさい。」
,19,26,3120,188,قَالَ رَبِّي أَعْلَمُ بِمَا تَعْمَلُونَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_188.png,かれ（シュアイブ）は言った。「わたしの主は，あなたがたのすることをよく知っておられます。」
,19,26,3121,189,فَكَذَّبُوهُ فَأَخَذَهُمْ عَذَابُ يَوْمِ الظُّلَّةِ ۚ إِنَّهُ كَانَ عَذَابَ يَوْمٍ عَظِيمٍ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_189.png,だがかれらはかれを嘘付きであるとした。それであの陰惨な日の懲罰がかれらを襲った。それは本当に厳しい懲罰の日であった。
,19,26,3122,190,إِنَّ فِي ذَٰلِكَ لَآيَةً ۖ وَمَا كَانَ أَكْثَرُهُم مُّؤْمِنِينَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_190.png,本当にこの中には，一つの印がある。だがかれらの多くは信じない。
,19,26,3123,191,وَإِنَّ رَبَّكَ لَهُوَ الْعَزِيزُ الرَّحِيمُ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_191.png,本当にあなたの主は偉力ならびなく慈悲深い御方であられる。
,19,26,3124,192,وَإِنَّهُ لَتَنزِيلُ رَبِّ الْعَالَمِينَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_192.png,本当にこの（クルアーン）は，万有の主からの啓示である。
,19,26,3125,193,نَزَلَ بِهِ الرُّوحُ الْأَمِينُ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_193.png,誠実な聖霊がそれをたずさえ，
,19,26,3126,194,عَلَىٰ قَلْبِكَ لِتَكُونَ مِنَ الْمُنذِرِينَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_194.png,あなたの心に（下した）。それであなたは警告者の1人となるために，
,19,26,3127,195,بِلِسَانٍ عَرَبِيٍّ مُّبِينٍ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_195.png,明瞭なアラビアの言葉で（下されたのである）。
,19,26,3128,196,وَإِنَّهُ لَفِي زُبُرِ الْأَوَّلِينَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_196.png,このことは，既に昔の啓典の中に記されている。
,19,26,3129,197,أَوَلَمْ يَكُن لَّهُمْ آيَةً أَن يَعْلَمَهُ عُلَمَاءُ بَنِي إِسْرَائِيلَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_197.png,イスラエルの子孫の学者たちがこれを知っていることは，かれら（マッカの多神教徒）にとって，一つの印ではないのか。
,19,26,3130,198,وَلَوْ نَزَّلْنَاهُ عَلَىٰ بَعْضِ الْأَعْجَمِينَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_198.png,われが，もしこれをアラブ以外の誰かに啓示したならば，
,19,26,3131,199,فَقَرَأَهُ عَلَيْهِم مَّا كَانُوا بِهِ مُؤْمِنِينَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_199.png,かれがそれを読誦しても，人びとはそれを信じなかったであろう。
,19,26,3132,200,كَذَٰلِكَ سَلَكْنَاهُ فِي قُلُوبِ الْمُجْرِمِينَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_200.png,このように，われは罪深い者たちの心の中に，それ（啓示の一部）を入らせた。
,19,26,3133,201,لَا يُؤْمِنُونَ بِهِ حَتَّىٰ يَرَوُا الْعَذَابَ الْأَلِيمَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_201.png,それでもかれらは痛ましい懲罰を見るまでは，この（クルアーン）を信じないであろう。
,19,26,3134,202,فَيَأْتِيَهُم بَغْتَةً وَهُمْ لَا يَشْعُرُونَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_202.png,だがその（懲罰）は，かれらの気付かない中に突然襲いかかるであろう。
,19,26,3135,203,فَيَقُولُوا هَلْ نَحْنُ مُنظَرُونَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_203.png,その時かれらは，「わたしたちは猶予されないのですか」と言おう。
,19,26,3136,204,أَفَبِعَذَابِنَا يَسْتَعْجِلُونَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_204.png,それでもかれらは，われの懲罰を急がせようというのか。
,19,26,3137,205,أَفَرَأَيْتَ إِن مَّتَّعْنَاهُمْ سِنِينَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_205.png,あなたはどう思うのか，われがかれらに幾年間も（の現世の生活を）享楽させても，
,19,26,3138,206,ثُمَّ جَاءَهُم مَّا كَانُوا يُوعَدُونَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_206.png,なお，かれらに約束されたこと（天罰）が来るとすれば，
,19,26,3139,207,مَا أَغْنَىٰ عَنْهُم مَّا كَانُوا يُمَتَّعُونَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_207.png,享楽させてもらったことが，かれらにとり何の益になろうか。
,19,26,3140,208,وَمَا أَهْلَكْنَا مِن قَرْيَةٍ إِلَّا لَهَا مُنذِرُونَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_208.png,われは警告者を（前もって）遣わさずに何如なる町も滅ぼさなかった。
,19,26,3141,209,ذِكْرَىٰ وَمَا كُنَّا ظَالِمِينَ,Ash-Shuara—الشعراء,The Poets,public://sura_images/26.png,public://quran_images/26_209.png,（また）気付かせ（た後で）なければ。われは決して不当なことを行うものではない。
