Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_ug
,12,14,1764,14,وَلَنُسْكِنَنَّكُمُ الْأَرْضَ مِن بَعْدِهِمْ ۚ ذَٰلِكَ لِمَنْ خَافَ مَقَامِي وَخَافَ وَعِيدِ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_14.png,ئۇلارنى ھالاك قىلغاندىن كېيىن زېمىندا چوقۇم سىلەرنى تۇرغۇزىمىز، بۇ (يەنى غەلىبە) مېنىڭ ئالدىمدا تۇرۇشتىن (يەنى سوراققا تارتىلىشتىن) ۋە ئازابىمدىن قورققانلار ئۈچۈندۇر»
,12,14,1765,15,وَاسْتَفْتَحُوا وَخَابَ كُلُّ جَبَّارٍ عَنِيدٍ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_15.png,پەيغەمبەرلەر اﷲ تىن مەدەت تىلىدى، ھەر بىر ئۇچىغا چىققان تەرسا، شەپقەتسىز (يەنى اﷲ قا ئىتائەت قىلىشقا گەدەنكەشلىك قىلىپ ھەقىقەتتىن باش تارتقۇچى) ھالاك بولدى
,12,14,1766,16,مِّن وَرَائِهِ جَهَنَّمُ وَيُسْقَىٰ مِن مَّاءٍ صَدِيدٍ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_16.png,ئۇنىڭ ئالدىدا جەھەننەم تۇرىدۇ، جەھەننەمدە ئۇ يىرىڭ ئارىلاش سۇ بىلەن سۇغۇرۇلىدۇ
,12,14,1767,17,يَتَجَرَّعُهُ وَلَا يَكَادُ يُسِيغُهُ وَيَأْتِيهِ الْمَوْتُ مِن كُلِّ مَكَانٍ وَمَا هُوَ بِمَيِّتٍ ۖ وَمِن وَرَائِهِ عَذَابٌ غَلِيظٌ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_17.png,(ئۇنىڭ ئاچچىقلىقىدىن) ئۇنى يۇتۇملاپ ئېچىپ تەسلىكتە يۇتىدۇ، ئۆلۈم ئۇنى قورىشىۋالىدۇ. لېكىن ئۇ ھەرگىز ئۆلمەيدۇ، شۇنىڭدىن كېيىن تېخىمۇ قاتتىق ئازابقا دۇچار بولىدۇ
,12,14,1768,18,مَّثَلُ الَّذِينَ كَفَرُوا بِرَبِّهِمْ ۖ أَعْمَالُهُمْ كَرَمَادٍ اشْتَدَّتْ بِهِ الرِّيحُ فِي يَوْمٍ عَاصِفٍ ۖ لَّا يَقْدِرُونَ مِمَّا كَسَبُوا عَلَىٰ شَيْءٍ ۚ ذَٰلِكَ هُوَ الضَّلَالُ الْبَعِيدُ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_18.png,پەرۋەردىگارنى ئىنكار قىلغانلارنىڭ قىلغان (ياخشى) ئەمەللىرى بورانلىق كۈندە شامال ئۇچۇرۇپ كەتكەن بىر دۆۋە كۈلگە ئوخشىمايدۇ، كاپىرلار (بۇ دۇنيادا) قىلغان ياخشى ئەمەللىرى ئۈچۈن ئازراقمۇ شاۋابقا ئېرىشەلمەيدۇ، بۇ چۇڭقۇر ئېزىشتۇر (يەنى چوڭ زىياندۇر)
,12,14,1769,19,أَلَمْ تَرَ أَنَّ اللَّهَ خَلَقَ السَّمَاوَاتِ وَالْأَرْضَ بِالْحَقِّ ۚ إِن يَشَأْ يُذْهِبْكُمْ وَيَأْتِ بِخَلْقٍ جَدِيدٍ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_19.png,ئاسمانلارنى ۋە زېمىننى اﷲ نىڭ ھەق ئاساستا ياراتقانلىقىنى (يەنى بىكار ياراتمىغانلىقىنى) كۆرمىدىڭمۇ؟ ئەگەر اﷲ خالىسا، (ئى ئىنسانلار!) سىلەرنى يوق قىلىۋېتىپ (ئورنۇڭلارغا سىلەردىن ياخشى) يېڭى ئادەملەرنى يارىتىدۇ
,12,14,1770,20,وَمَا ذَٰلِكَ عَلَى اللَّهِ بِعَزِيزٍ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_20.png,بۇ اﷲ قا قىيىن ئەمەس
,12,14,1771,21,وَبَرَزُوا لِلَّهِ جَمِيعًا فَقَالَ الضُّعَفَاءُ لِلَّذِينَ اسْتَكْبَرُوا إِنَّا كُنَّا لَكُمْ تَبَعًا فَهَلْ أَنتُم مُّغْنُونَ عَنَّا مِنْ عَذَابِ اللَّهِ مِن شَيْءٍ ۚ قَالُوا لَوْ هَدَانَا اللَّهُ لَهَدَيْنَاكُمْ ۖ سَوَاءٌ عَلَيْنَا أَجَزِعْنَا أَمْ صَبَرْنَا مَا لَنَا مِن مَّحِيصٍ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_21.png,ئۇلار (يەنى خالايىقلار) نىڭ ھەممىسى (قىيامەت كۈنى قەبرىلىرىدىن) چىقىپ، اﷲ قا مۇلاقات بولىدۇ، ئاجىزلىرى (يەنى ئەگەشكۈچىلىرى) مۇتەكەببىرلىرىگە (يەنى ئەگەشتۈرگۈچىلىرىگە): «شۈبھىسىزكى، بىز سىلەرنىڭ ئەگەشكۈچىلىرىڭلار ئىدۇق، سىلەر بىزگە بولۇۋاتقان اﷲ نىڭ ئازابىدىن ئازراق دەپئى قىلالامسىلەر؟» دەيدۇ. ئۇلار: «اﷲ بىزنى ھىدايەت قىلغان بولسا ئىدى، بىز ئەلۋەتتە سىلەرنى ھىدايەت قىلاتتۇق، بىز مەيلى نالە - پەرياد قىلايلى، مەيلى سەۋر قىلايلى، بەربىر ئوخشاش، بىزگە ھېچقانداق قاچىدىغان جاي يوق» دەيدۇ
,12,14,1772,22,وَقَالَ الشَّيْطَانُ لَمَّا قُضِيَ الْأَمْرُ إِنَّ اللَّهَ وَعَدَكُمْ وَعْدَ الْحَقِّ وَوَعَدتُّكُمْ فَأَخْلَفْتُكُمْ ۖ وَمَا كَانَ لِيَ عَلَيْكُم مِّن سُلْطَانٍ إِلَّا أَن دَعَوْتُكُمْ فَاسْتَجَبْتُمْ لِي ۖ فَلَا تَلُومُونِي وَلُومُوا أَنفُسَكُم ۖ مَّا أَنَا بِمُصْرِخِكُمْ وَمَا أَنتُم بِمُصْرِخِيَّ ۖ إِنِّي كَفَرْتُ بِمَا أَشْرَكْتُمُونِ مِن قَبْلُ ۗ إِنَّ الظَّالِمِينَ لَهُمْ عَذَابٌ أَلِيمٌ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_22.png,ئىش پۈتكەندە (يەنى ھېساب تۈگەپ، جەننەتىلەر بىلەن دوزىخىلار ئايرىلىپ بولغاندا)، شەيتان: «اﷲ ھەقىقەتەن سىلەرگە (ئىتائەت قىلغۇچىنى مۇكاپاتلاش، ئاسىيلىق قىلغۇچىنى جازالاشتىن ئىبارەت) راست ۋەدىنى قىلغان ئىدى، (ۋەدىسىگە ۋاپا قىلدى). مەن سىلەرگە (ئۆلگەندىن كېيىن تىرىلىش ساۋاب، جازا دېگەنلەر يوق، دەپ يالغان) ۋەدە قىلغان ئىدىم، (ۋەدەمگە) خىلاپلىق قىلدىم، سىلەرگە مېنىڭ (كۇفرىغا، گۇناھقا زورلىغۇدەك) ھۆكۈمرانلىقىم بولغىنى يوق، مەن سىلەرنى پەقەت (گۇمراھلىققا) دەۋەت قىلدىم، سىلەر (دەۋىتىمنى) قوبۇل قىلدىڭلار، شۇنىڭ ئۈچۈن مېنى ئەيىبلىمەڭلار، ئۆزۈڭلارنى ئەيىبلەڭلار، مەن سىلەرگە ياردەم بېرىپ سىلەرنى قۇتقۇزالمايمەن، سىلەرمۇ ماڭا ياردەم بېرىپ مېنى قۇتقۇزالمايسىلەر، مەن سىلەرنىڭ بۇرۇن مېنى اﷲ قا (ئىبادەتتە) شېرىك قىلغانلىقىڭلارنى ئېتىراپ قىلمايمەن، شۈبھىسىزكى، زالىملار چوقۇم قاتتىق ئازابقا دۇچار بولىدۇ» دەيدۇ
,12,14,1773,23,وَأُدْخِلَ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ جَنَّاتٍ تَجْرِي مِن تَحْتِهَا الْأَنْهَارُ خَالِدِينَ فِيهَا بِإِذْنِ رَبِّهِمْ ۖ تَحِيَّتُهُمْ فِيهَا سَلَامٌ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_23.png,ئىمان ئېيتقان ۋە ياخشى ئەمەللەرنى قىلغانلار، پەرۋەردىگارىنىڭ ئىزنى بىلەن، ئاستىدىن ئۆستەڭلار ئېقىپ تۇرىدىغان جەننەتلەرگە كىرىدۇ، ئۇ جەننەتلەردە مەڭگۈ قالىدۇ، (پەرىشتىلەر ئۇلارنى ھۆرمەتلەپ) سىلەرگە ئامانلىق بولسۇن، دەپ سالام بېرىدۇ
,12,14,1774,24,أَلَمْ تَرَ كَيْفَ ضَرَبَ اللَّهُ مَثَلًا كَلِمَةً طَيِّبَةً كَشَجَرَةٍ طَيِّبَةٍ أَصْلُهَا ثَابِتٌ وَفَرْعُهَا فِي السَّمَاءِ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_24.png,اﷲ نىڭ مۇنداق بىر تەمسىل كۆرسەتكەنلىكىنى كۆرمىدىڭمۇ. كەلىمە تەييىبە (يەنى ياخشى سۆز، ئىمان كەلىمىسى) يىلتىزى يەرنىڭ ئاستىدا بولغان، شېخى ئاسمانغا تاقاشقان
,12,14,1775,25,تُؤْتِي أُكُلَهَا كُلَّ حِينٍ بِإِذْنِ رَبِّهَا ۗ وَيَضْرِبُ اللَّهُ الْأَمْثَالَ لِلنَّاسِ لَعَلَّهُمْ يَتَذَكَّرُونَ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_25.png,پەرۋەردىگارىنىڭ ئىزنى بىلەن ۋاقتى - ۋاقتىدا مېۋە بېرىپ تۇرىدىغان ئېسىل دەرەخقە ئوخشايدۇ. اﷲ كىشىلەرگە ۋەز - نەسىھەت ئالسۇن دەپ، ئۇلارغا نۇرغۇن تەمسىللەرنى كەلتۈرىدۇ
,12,14,1776,26,وَمَثَلُ كَلِمَةٍ خَبِيثَةٍ كَشَجَرَةٍ خَبِيثَةٍ اجْتُثَّتْ مِن فَوْقِ الْأَرْضِ مَا لَهَا مِن قَرَارٍ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_26.png,يامان سۆز (يەنى كۇفرى كەلىمىسى) زېمىندىن قومۇرۇپ تاشلانغان، ھېچقانداق قارارى يوق ناچار دەرەخقە ئوخشايدۇ
,12,14,1777,27,يُثَبِّتُ اللَّهُ الَّذِينَ آمَنُوا بِالْقَوْلِ الثَّابِتِ فِي الْحَيَاةِ الدُّنْيَا وَفِي الْآخِرَةِ ۖ وَيُضِلُّ اللَّهُ الظَّالِمِينَ ۚ وَيَفْعَلُ اللَّهُ مَا يَشَاءُ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_27.png,اﷲ مۆمىنلەرنى مۇستەھكەم ئىمان بىلەن دۇنيادا ۋە ئاخىرەتتە مەھكەم تۇرغۇزىدۇ. اﷲ زالىملا - نى گۇمراھ قىلىدۇ، اﷲ خالىغىنىنى قىلىدۇ
,12,14,1778,28,۞ أَلَمْ تَرَ إِلَى الَّذِينَ بَدَّلُوا نِعْمَتَ اللَّهِ كُفْرًا وَأَحَلُّوا قَوْمَهُمْ دَارَ الْبَوَارِ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_28.png,اﷲ نىڭ بەرگەن نېمىتىگە كۇفرىلىق قىلغان ۋە ئۆز قەۋمىنى (ئازدۇرۇش بىلەن) ھالاكەت مەۋقەسىگە چۈشۈرۈپ قويغانلارنى كۆرمىدىڭمۇ؟
,12,14,1779,29,جَهَنَّمَ يَصْلَوْنَهَا ۖ وَبِئْسَ الْقَرَارُ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_29.png,(ھالاكەت مەۋقەسى) جەھەننەمدۇركى، ئۇلار جەھەننەمگە كىرىدۇ، ئۇ نېمىدېگەن يامان جاي!
,12,14,1780,30,وَجَعَلُوا لِلَّهِ أَندَادًا لِّيُضِلُّوا عَن سَبِيلِهِ ۗ قُلْ تَمَتَّعُوا فَإِنَّ مَصِيرَكُمْ إِلَى النَّارِ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_30.png,ئۇلار (كىشىلەرنى) اﷲ نىڭ يولىدىن (يەنى ئىسلام دىنىدىن) ئازدۇرۇش ئۈچۈن، اﷲ قا نۇرغۇن بۇتلارنى شېرىك قىلىۋالدى. ئۇلارغا: «(دۇنيانىڭ نېمەتلىرىدىن) بەھرىمەن بولدۇڭلار، شۈبھىسىزكى، سىلەرنىڭ بارىدىغان جايىڭلار دوزاختۇر» دېگىن
,12,14,1781,31,قُل لِّعِبَادِيَ الَّذِينَ آمَنُوا يُقِيمُوا الصَّلَاةَ وَيُنفِقُوا مِمَّا رَزَقْنَاهُمْ سِرًّا وَعَلَانِيَةً مِّن قَبْلِ أَن يَأْتِيَ يَوْمٌ لَّا بَيْعٌ فِيهِ وَلَا خِلَالٌ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_31.png,مۆمىن بەندىلىرىمگە ئېيتقىنكى، ئۇلار نامازنى ئادا قىلسۇن، ئالدى - ساتتىمۇ، دوستلۇقمۇ بولمايدىغان كۈن (يەنى قىيامەت كۈنى) كېلىشتىن بۇرۇن، بىز ئۇلارغا بەرگەن مال - مۈلۈكتىن يوشۇرۇن ۋە ئاشكارا يوسۇندا سەدىقە قىلسۇن
,12,14,1782,32,اللَّهُ الَّذِي خَلَقَ السَّمَاوَاتِ وَالْأَرْضَ وَأَنزَلَ مِنَ السَّمَاءِ مَاءً فَأَخْرَجَ بِهِ مِنَ الثَّمَرَاتِ رِزْقًا لَّكُمْ ۖ وَسَخَّرَ لَكُمُ الْفُلْكَ لِتَجْرِيَ فِي الْبَحْرِ بِأَمْرِهِ ۖ وَسَخَّرَ لَكُمُ الْأَنْهَارَ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_32.png,اﷲ ئاسمانلارنى ۋە زېمىننى ياراتتى، بۇلۇتتىن يامغۇر ياغدۇرۇپ بەردى، يامغۇر سۈيى بىلەن سىلەرگە رىزىق قىلىپ نۇرغۇن مېۋىلەرنى ئۆستۈرۈپ بەردى، اﷲ سىلەرگە ئۆز ئەمرى بويىچە دېڭىزدا قاتنايدىغان كېمىلەرنى بويسۇندۇرۇپ بەردى، سىلەرگە دەريالارنى بويسۇندۇرۇپ بەردى
,12,14,1783,33,وَسَخَّرَ لَكُمُ الشَّمْسَ وَالْقَمَرَ دَائِبَيْنِ ۖ وَسَخَّرَ لَكُمُ اللَّيْلَ وَالنَّهَارَ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_33.png,سىلەرگە ئاي بىلەن كۈننى تەرتىپلىك دەۋر قىلىپ تۇرىدىغان قىلىپ بويسۇندۇرۇپ بەردى، سىلەرگە كېچە بىلەن كۈندۈزنى بويسۇندۇرۇپ بەردى
,12,14,1784,34,وَآتَاكُم مِّن كُلِّ مَا سَأَلْتُمُوهُ ۚ وَإِن تَعُدُّوا نِعْمَتَ اللَّهِ لَا تُحْصُوهَا ۗ إِنَّ الْإِنسَانَ لَظَلُومٌ كَفَّارٌ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_34.png,اﷲ سىلەرگە سورىغان نەرسەڭلارنىڭ ھەممىسىنى بەردى، سىلەر اﷲ نىڭ نېمەتلىرىنى ساناپ تۈگىتەلمەيسىلەر، كاپىر ئادەم، شەك - شۈبھىسىزكى، زۇلۇم قىلغۇچىدۇر، (اﷲ نىڭ نېمەتلىرىگە) كۇفرىلىق قىلغۇچىدۇر
,12,14,1785,35,وَإِذْ قَالَ إِبْرَاهِيمُ رَبِّ اجْعَلْ هَٰذَا الْبَلَدَ آمِنًا وَاجْنُبْنِي وَبَنِيَّ أَن نَّعْبُدَ الْأَصْنَامَ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_35.png,ئۆز ۋاقتىدا ئىبراھىم ئېيتتى: «پەرۋەردىگارىم! بۇ جاينى (يەنى مەككىنى) تىنچ (جاي) قىلىپ بەرگىن، مېنى ۋە مېنىڭ ئەۋلادلىرىمنى بۇتلارغا چوقۇنۇشتىن يىراق قىلغىن
,12,14,1786,36,رَبِّ إِنَّهُنَّ أَضْلَلْنَ كَثِيرًا مِّنَ النَّاسِ ۖ فَمَن تَبِعَنِي فَإِنَّهُ مِنِّي ۖ وَمَنْ عَصَانِي فَإِنَّكَ غَفُورٌ رَّحِيمٌ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_36.png,پەرۋەردىگارىم! ئۇلار (يەنى بۇتلار) نۇرغۇن كىشىلەرنى ئازدۇردى، كىمكى ماڭا ئەگەشكەن ئىكەن، ئۇ مېنىڭ دىنىمدىدۇر، كىمكى ماڭا ئاسىيلىق قىلغان ئىكەن، سەن ئەلۋەتتە (ئۇنىڭغا) مەغپىرەت قىلىشقا ۋە مەرھەمەت قىلىشقا (قادىرسەن)
,12,14,1787,37,رَّبَّنَا إِنِّي أَسْكَنتُ مِن ذُرِّيَّتِي بِوَادٍ غَيْرِ ذِي زَرْعٍ عِندَ بَيْتِكَ الْمُحَرَّمِ رَبَّنَا لِيُقِيمُوا الصَّلَاةَ فَاجْعَلْ أَفْئِدَةً مِّنَ النَّاسِ تَهْوِي إِلَيْهِمْ وَارْزُقْهُم مِّنَ الثَّمَرَاتِ لَعَلَّهُمْ يَشْكُرُونَ,Ibrahim—إبراهيم,Abraham,public://sura_images/14.png,public://quran_images/14_37.png,پەرۋەردىگارىمىز! ئەۋلادىمنىڭ بىر قىسىمىنى (يەنى بالام ئىسمائىل بىلەن ئايالىم ھاجەرنى) ناماز ئوقۇسۇن (يەنى ساڭا ئىبادەت قىلسۇن دەپ) سېنىڭ ھۆرمەتلىك ئۆيۈڭنىڭ قېشىدىكى ئېكىنسىز بىر ۋادىغا (يەنى مەككىگە) ئورۇنلاشتۇردۇم، پەرۋەردىگارىمىز! بىر قىسىم كىشىلەرنىڭ دىللىرىنى ئۇلارغا مايىل قىلغىن، ئۇلارنى شۈكۈر قىلسۇن دەپ تۈرلۈك مېۋىلەرنى ئۇلارغا رىزىق قىلىپ بەرگىن
