Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_en,content_ar,sura name,meaning,sura images,ayah_image
Ayah 5522,1,74,5522,27,And what will explain to thee what Hell-Fire is?,وَمَا أَدْرَاكَ مَا سَقَرُ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_27.png
Ayah 5523,1,74,5523,28,"Naught doth it permit to endure, and naught doth it leave alone!-",لَا تُبْقِي وَلَا تَذَرُ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_28.png
Ayah 5524,1,74,5524,29,Darkening and changing the colour of man!,لَوَّاحَةٌ لِّلْبَشَرِ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_29.png
Ayah 5525,1,74,5525,30,Over it are Nineteen.,عَلَيْهَا تِسْعَةَ عَشَرَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_30.png
Ayah 5526,1,74,5526,31,"And We have set none but angels as Guardians of the Fire; and We have fixed their number only as a trial for Unbelievers,- in order that the People of the Book may arrive at certainty, and the Believers may increase in Faith,- and that no doubts may be left for the People of the Book and the Believers, and that those in whose hearts is a disease and the Unbelievers may say, ""What symbol doth Allah intend by this?"" Thus doth Allah leave to stray whom He pleaseth, and guide whom He pleaseth: and none can know the forces of thy Lord, except He and this is no other than a warning to mankind.",وَمَا جَعَلْنَا أَصْحَابَ النَّارِ إِلَّا مَلَائِكَةً ۙ وَمَا جَعَلْنَا عِدَّتَهُمْ إِلَّا فِتْنَةً لِّلَّذِينَ كَفَرُوا لِيَسْتَيْقِنَ الَّذِينَ أُوتُوا الْكِتَابَ وَيَزْدَادَ الَّذِينَ آمَنُوا إِيمَانًا ۙ وَلَا يَرْتَابَ الَّذِينَ أُوتُوا الْكِتَابَ وَالْمُؤْمِنُونَ ۙ وَلِيَقُولَ الَّذِينَ فِي قُلُوبِهِم مَّرَضٌ وَالْكَافِرُونَ مَاذَا أَرَادَ اللَّهُ بِهَٰذَا مَثَلًا ۚ كَذَٰلِكَ يُضِلُّ اللَّهُ مَن يَشَاءُ وَيَهْدِي مَن يَشَاءُ ۚ وَمَا يَعْلَمُ جُنُودَ رَبِّكَ إِلَّا هُوَ ۚ وَمَا هِيَ إِلَّا ذِكْرَىٰ لِلْبَشَرِ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_31.png
Ayah 5527,1,74,5527,32,"Nay, verily: By the Moon,",كَلَّا وَالْقَمَرِ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_32.png
Ayah 5528,1,74,5528,33,"And by the Night as it retreateth,",وَاللَّيْلِ إِذْ أَدْبَرَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_33.png
Ayah 5529,1,74,5529,34,"And by the Dawn as it shineth forth,-",وَالصُّبْحِ إِذَا أَسْفَرَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_34.png
Ayah 5530,1,74,5530,35,"This is but one of the mighty (portents),",إِنَّهَا لَإِحْدَى الْكُبَرِ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_35.png
Ayah 5531,1,74,5531,36,"A warning to mankind,-",نَذِيرًا لِّلْبَشَرِ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_36.png
Ayah 5532,1,74,5532,37,"To any of you that chooses to press forward, or to follow behind;-",لِمَن شَاءَ مِنكُمْ أَن يَتَقَدَّمَ أَوْ يَتَأَخَّرَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_37.png
Ayah 5533,1,74,5533,38,Every soul will be (held) in pledge for its deeds.,كُلُّ نَفْسٍ بِمَا كَسَبَتْ رَهِينَةٌ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_38.png
Ayah 5534,1,74,5534,39,Except the Companions of the Right Hand.,إِلَّا أَصْحَابَ الْيَمِينِ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_39.png
Ayah 5535,1,74,5535,40,"(They will be) in Gardens (of Delight): they will question each other,",فِي جَنَّاتٍ يَتَسَاءَلُونَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_40.png
Ayah 5536,1,74,5536,41,And (ask) of the Sinners:,عَنِ الْمُجْرِمِينَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_41.png
Ayah 5537,1,74,5537,42,What led you into Hell Fire?,مَا سَلَكَكُمْ فِي سَقَرَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_42.png
Ayah 5538,1,74,5538,43,"They will say: ""We were not of those who prayed;",قَالُوا لَمْ نَكُ مِنَ الْمُصَلِّينَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_43.png
Ayah 5539,1,74,5539,44,Nor were we of those who fed the indigent;,وَلَمْ نَكُ نُطْعِمُ الْمِسْكِينَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_44.png
Ayah 5540,1,74,5540,45,But we used to talk vanities with vain talkers;,وَكُنَّا نَخُوضُ مَعَ الْخَائِضِينَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_45.png
Ayah 5541,1,74,5541,46,"And we used to deny the Day of Judgment,",وَكُنَّا نُكَذِّبُ بِيَوْمِ الدِّينِ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_46.png
Ayah 5542,1,74,5542,47,Until there came to us (the Hour) that is certain.,حَتَّىٰ أَتَانَا الْيَقِينُ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_47.png
Ayah 5543,1,74,5543,48,Then will no intercession of (any) intercessors profit them.,فَمَا تَنفَعُهُمْ شَفَاعَةُ الشَّافِعِينَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_48.png
Ayah 5544,1,74,5544,49,Then what is the matter with them that they turn away from admonition?-,فَمَا لَهُمْ عَنِ التَّذْكِرَةِ مُعْرِضِينَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_49.png
Ayah 5545,1,74,5545,50,"As if they were affrighted asses,",كَأَنَّهُمْ حُمُرٌ مُّسْتَنفِرَةٌ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_50.png
Ayah 5546,1,74,5546,51,Fleeing from a lion!,فَرَّتْ مِن قَسْوَرَةٍ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_51.png
Ayah 5547,1,74,5547,52,"Forsooth, each one of them wants to be given scrolls (of revelation) spread out!",بَلْ يُرِيدُ كُلُّ امْرِئٍ مِّنْهُمْ أَن يُؤْتَىٰ صُحُفًا مُّنَشَّرَةً,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_52.png
Ayah 5548,1,74,5548,53,"By no means! But they fear not the Hereafter,",كَلَّا ۖ بَل لَّا يَخَافُونَ الْآخِرَةَ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_53.png
Ayah 5549,1,74,5549,54,"Nay, this surely is an admonition:",كَلَّا إِنَّهُ تَذْكِرَةٌ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_54.png
Ayah 5550,1,74,5550,55,"Let any who will, keep it in remembrance!",فَمَن شَاءَ ذَكَرَهُ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_55.png
Ayah 5551,1,74,5551,56,"But none will keep it in remembrance except as Allah wills: He is the Lord of Righteousness, and the Lord of Forgiveness.",وَمَا يَذْكُرُونَ إِلَّا أَن يَشَاءَ اللَّهُ ۚ هُوَ أَهْلُ التَّقْوَىٰ وَأَهْلُ الْمَغْفِرَةِ,Al-Muddathir—المدّثر,The cloaked one,public://sura_images/74.png,public://quran_images/74_56.png
Ayah 5552,1,75,5552,1,I do call to witness the Resurrection Day;,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ لَا أُقْسِمُ بِيَوْمِ الْقِيَامَةِ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_1.png
Ayah 5553,1,75,5553,2,And I do call to witness the self-reproaching spirit: (Eschew Evil).,وَلَا أُقْسِمُ بِالنَّفْسِ اللَّوَّامَةِ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_2.png
Ayah 5554,1,75,5554,3,Does man think that We cannot assemble his bones?,أَيَحْسَبُ الْإِنسَانُ أَلَّن نَّجْمَعَ عِظَامَهُ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_3.png
Ayah 5555,1,75,5555,4,"Nay, We are able to put together in perfect order the very tips of his fingers.",بَلَىٰ قَادِرِينَ عَلَىٰ أَن نُّسَوِّيَ بَنَانَهُ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_4.png
Ayah 5556,1,75,5556,5,But man wishes to do wrong (even) in the time in front of him.,بَلْ يُرِيدُ الْإِنسَانُ لِيَفْجُرَ أَمَامَهُ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_5.png
Ayah 5557,1,75,5557,6,"He questions: ""When is the Day of Resurrection?""",يَسْأَلُ أَيَّانَ يَوْمُ الْقِيَامَةِ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_6.png
Ayah 5558,1,75,5558,7,"At length, when the sight is dazed,",فَإِذَا بَرِقَ الْبَصَرُ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_7.png
Ayah 5559,1,75,5559,8,And the moon is buried in darkness.,وَخَسَفَ الْقَمَرُ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_8.png
Ayah 5560,1,75,5560,9,"And the sun and moon are joined together,-",وَجُمِعَ الشَّمْسُ وَالْقَمَرُ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_9.png
Ayah 5561,1,75,5561,10,"That Day will Man say: ""Where is the refuge?""",يَقُولُ الْإِنسَانُ يَوْمَئِذٍ أَيْنَ الْمَفَرُّ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_10.png
Ayah 5562,1,75,5562,11,By no means! No place of safety!,كَلَّا لَا وَزَرَ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_11.png
Ayah 5563,1,75,5563,12,"Before thy Lord (alone), that Day will be the place of rest.",إِلَىٰ رَبِّكَ يَوْمَئِذٍ الْمُسْتَقَرُّ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_12.png
Ayah 5564,1,75,5564,13,"That Day will Man be told (all) that he put forward, and all that he put back.",يُنَبَّأُ الْإِنسَانُ يَوْمَئِذٍ بِمَا قَدَّمَ وَأَخَّرَ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_13.png
Ayah 5565,1,75,5565,14,"Nay, man will be evidence against himself,",بَلِ الْإِنسَانُ عَلَىٰ نَفْسِهِ بَصِيرَةٌ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_14.png
Ayah 5566,1,75,5566,15,Even though he were to put up his excuses.,وَلَوْ أَلْقَىٰ مَعَاذِيرَهُ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_15.png
Ayah 5567,1,75,5567,16,Move not thy tongue concerning the (Qur'an) to make haste therewith.,لَا تُحَرِّكْ بِهِ لِسَانَكَ لِتَعْجَلَ بِهِ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_16.png
Ayah 5568,1,75,5568,17,It is for Us to collect it and to promulgate it:,إِنَّ عَلَيْنَا جَمْعَهُ وَقُرْآنَهُ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_17.png
Ayah 5569,1,75,5569,18,"But when We have promulgated it, follow thou its recital (as promulgated):",فَإِذَا قَرَأْنَاهُ فَاتَّبِعْ قُرْآنَهُ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_18.png
Ayah 5570,1,75,5570,19,"Nay more, it is for Us to explain it (and make it clear):",ثُمَّ إِنَّ عَلَيْنَا بَيَانَهُ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_19.png
Ayah 5571,1,75,5571,20,"Nay, (ye men!) but ye love the fleeting life,",كَلَّا بَلْ تُحِبُّونَ الْعَاجِلَةَ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_20.png
Ayah 5572,1,75,5572,21,And leave alone the Hereafter.,وَتَذَرُونَ الْآخِرَةَ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_21.png
Ayah 5573,1,75,5573,22,"Some faces, that Day, will beam (in brightness and beauty);-",وُجُوهٌ يَوْمَئِذٍ نَّاضِرَةٌ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_22.png
Ayah 5574,1,75,5574,23,Looking towards their Lord;,إِلَىٰ رَبِّهَا نَاظِرَةٌ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_23.png
Ayah 5575,1,75,5575,24,"And some faces, that Day, will be sad and dismal,",وَوُجُوهٌ يَوْمَئِذٍ بَاسِرَةٌ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_24.png
Ayah 5576,1,75,5576,25,In the thought that some back-breaking calamity was about to be inflicted on them;,تَظُنُّ أَن يُفْعَلَ بِهَا فَاقِرَةٌ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_25.png
Ayah 5577,1,75,5577,26,"Yea, when (the soul) reaches to the collar-bone (in its exit),",كَلَّا إِذَا بَلَغَتِ التَّرَاقِيَ,Al-Qiyama—القيامة,The rising of the dead,public://sura_images/75.png,public://quran_images/75_26.png
